"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.attention_check_prompt","Input.attention_check_response","Input.attention_check_amt_idx","Input.0_prompt","Input.0_response","Input.0_amt_idx","Input.1_prompt","Input.1_response","Input.1_amt_idx","Input.2_prompt","Input.2_response","Input.2_amt_idx","Input.3_prompt","Input.3_response","Input.3_amt_idx","Input.4_prompt","Input.4_response","Input.4_amt_idx","Input.5_prompt","Input.5_response","Input.5_amt_idx","Input.6_prompt","Input.6_response","Input.6_amt_idx","Input.8_prompt","Input.8_response","Input.8_amt_idx","Input.9_prompt","Input.9_response","Input.9_amt_idx","Input.10_prompt","Input.10_response","Input.10_amt_idx","Answer.0_amt_idx","Answer.0_appropriateness","Answer.0_humanlikeness","Answer.0_info-content","Answer.10_amt_idx","Answer.10_appropriateness","Answer.10_humanlikeness","Answer.10_info-content","Answer.1_amt_idx","Answer.1_appropriateness","Answer.1_humanlikeness","Answer.1_info-content","Answer.2_amt_idx","Answer.2_appropriateness","Answer.2_humanlikeness","Answer.2_info-content","Answer.3_amt_idx","Answer.3_appropriateness","Answer.3_humanlikeness","Answer.3_info-content","Answer.4_amt_idx","Answer.4_appropriateness","Answer.4_humanlikeness","Answer.4_info-content","Answer.5_amt_idx","Answer.5_appropriateness","Answer.5_humanlikeness","Answer.5_info-content","Answer.6_amt_idx","Answer.6_appropriateness","Answer.6_humanlikeness","Answer.6_info-content","Answer.8_amt_idx","Answer.8_appropriateness","Answer.8_humanlikeness","Answer.8_info-content","Answer.9_amt_idx","Answer.9_appropriateness","Answer.9_humanlikeness","Answer.9_info-content","Answer.attention_check_amt_idx","Answer.attention_check_appropriateness","Answer.attention_check_humanlikeness","Answer.attention_check_info-content","Answer.comment","Approve","Reject"
"3CKVGCS3PIXMOLUV6YV4HXWD0ZIS0A","3D9FS1R54K721L3H6V4K79ZX11V134","Annotate 11 prompt-response text items","The annotation task is to label responses to a given prompt. The prompt consists of two people (A and B) talking to each other. The response is the next utterance after the final utterance in the prompt.","nlp,annotation,rating,text data,conversation,short,easy","$0.67","Thu Jun 23 07:39:17 PDT 2022","3","BatchId:4767064;OriginalHitTemplateId:920937340;","1500","259200","Thu Jun 30 07:39:17 PDT 2022","","","30OG32W0SX4RLIFEWCIZRBJ47RSENN","AYJGQBBK6KXZ7","Approved","Thu Jun 23 11:49:09 PDT 2022","Thu Jun 23 11:52:24 PDT 2022","Sun Jun 26 11:52:24 PDT 2022","Sun Jun 26 11:53:13 PDT 2022","","","195","100% (5/5)","100% (5/5)","0% (0/0)","This is an attention check. Please enter the same annotation values as the previous question","This is an attention check. Please enter the same annotation values as the previous question","117","A: I don't like riding the bus.<br> B: Why not?<br> A: Number one, it's too slow.","It's not always about speed. Sometimes convenience is important","110","A: I didn't see the crash itself, but I did see the smoke and everything afterwards from my parents' apartment building.<br> B: that must have been horrible. Did you go out at all that day to see what was going on?<br> A: no, we decided to stay in our apartment. With all the buses out of service and the underground trains at a halt, many people had no choice but to walk home. It was utter chaos.<br> B: did you know anyone who worked in the World Trade Center?<br> A: yes, my uncle's firm had an office in one of the towers.","I'm sorry to hear that. I hope you and your family are doing okay.","111","A: I have a problem.<br> B: Tell me about it.<br> A: I got hired at a restaurant and a clothing store.","That's great! What kind of restaurant is it? Is it a chain or a local place?","112","A: My license plate number came in today.<br> B: Do you like it?<br> A: It's just some random numbers and letters.","That's great! Did you get the plate number or did you have to go to the DMV?","113","A: Tom, is Jenny crying?<br> B: Can you take he away from me?<br> A: I'm just coming for that.<br> B: She kept bothering me.<br> A: She's your sister.What she asked was only duck soup for you.Why can't you be good to her?","She's a good girl.","114","A: Ms. Montgomery? This is Richard Thomas. I'm sorry to bother you at home, but I've got a bit of a problem.<br> B: Oh? What's wrong?","I'm sorry to hear that. I hope you're able to get the help you need to deal with it.","115","A: I'm sorry for being difficult.<br> B: Not at all. We aim to please.<br> A: It's just that this will be my family's home. It has to be right.","I'm sorry.","116","A: I think David is running a fever.<br> B: What should we do? His parents are not here.<br> A: I don't want to give him anything he shouldn't take.","Try a warm bath, that usually does the trick without requiring drugs.","118","A: Thank you for coming so quickly.<br> B: What seems to be the problem?<br> A: All the channels suddenly stopped working.","I'm sorry to hear that.","119","A: What's for dinner?<br> B: I'm not sure.<br> A: How about a pizza?","That sounds good.","120","110","5","5","5","120","4","4","4","111","5","5","5","112","5","5","5","113","4","5","4","114","2","3","2","115","1","2","1","116","4","4","4","118","5","5","5","119","4","5","4","117","4","4","4","{}"
"3E9ZFLPWO0K5RXXA4YQXM9D1181XII","3D9FS1R54K721L3H6V4K79ZX11V134","Annotate 11 prompt-response text items","The annotation task is to label responses to a given prompt. The prompt consists of two people (A and B) talking to each other. The response is the next utterance after the final utterance in the prompt.","nlp,annotation,rating,text data,conversation,short,easy","$0.67","Thu Jun 23 07:39:17 PDT 2022","3","BatchId:4767064;OriginalHitTemplateId:920937340;","1500","259200","Thu Jun 30 07:39:17 PDT 2022","","","3QFUFYSY918X5O549IN9AKY4T8AF44","A2ZLJQWCM8KU36","Approved","Thu Jun 30 01:48:55 PDT 2022","Thu Jun 30 02:12:19 PDT 2022","Sun Jul 03 02:12:19 PDT 2022","Fri Jul 01 07:52:04 PDT 2022","","","1404","100% (80/80)","100% (80/80)","0% (0/0)","This is an attention check. Please enter the same annotation values as the previous question","This is an attention check. Please enter the same annotation values as the previous question","128","A: I love playing all of these old fashioned games!<br> B: Me, too! Too bad it's so expensive.<br> A: I wish they'd cost nickels instead of quarters.","Those days are long gone.","121","A: Driving is so bad for the environment.<br> B: We should carpool.<br> A: That is a smart idea!","We can save money and help the environment.","122","A: You in the green shirt!<br> B: Are you talking to me?<br> A: You're the only one here in a green shirt.","What do you want?","123","A: I just missed my bus!<br> B: Oh no! What are you going to do?<br> A: I don't know! The next one comes in ten minutes!","Oh no !","124","A: Poetry sucks.<br> B: I don't know anyone who likes it.<br> A: Some of it is okay, I guess.","I don't know anyone who likes it.","125","A: I have a date with an amazing girl tomorrow.<br> B: How did you meet her?<br> A: I bumped into her on the street.","Oh wow, how did that go? Did you end up talking to her for a long time?","126","A: Good morning. How are you today?<br> B: I'm doing well. Thank you.<br> A: Are you here for our workshop today?","I am not, but I wish I was. I love workshops. What is it about?","127","A: Let's discuss the security deposit.<br> B: Do you have the full amount for the deposit?<br> A: I think I do. How much was it again?","It was $500.","129","A: The first thing you want to do is fasten your seat belt.<br> B: Check. What's next?<br> A: Check your mirrors and make sure you can see behind you.","Gotcha. So I'd better not look behind me","130","A: You're watching too much TV.<br> B: What do you mean?<br> A: I mean you're wasting your life.","I don't watch TV.","131","121","5","5","5","131","3","2","2","122","5","5","5","123","5","5","4","124","1","1","1","125","2","2","1","126","1","2","2","127","2","1","1","129","5","5","5","130","1","1","1","128","2","1","1","{}"
"3SMIWMMK63XVBONKOAJP3TN5M1IUWU","3D9FS1R54K721L3H6V4K79ZX11V134","Annotate 11 prompt-response text items","The annotation task is to label responses to a given prompt. The prompt consists of two people (A and B) talking to each other. The response is the next utterance after the final utterance in the prompt.","nlp,annotation,rating,text data,conversation,short,easy","$0.67","Thu Jun 23 07:39:17 PDT 2022","3","BatchId:4767064;OriginalHitTemplateId:920937340;","1500","259200","Thu Jun 30 07:39:17 PDT 2022","","","3DHE4R9OCZ4TGAMCGOA3ZQ1I9OEG21","A2ZLJQWCM8KU36","Approved","Sun Jun 26 22:58:33 PDT 2022","Sun Jun 26 23:15:14 PDT 2022","Wed Jun 29 23:15:14 PDT 2022","Tue Jun 28 19:18:49 PDT 2022","","","1001","100% (80/80)","100% (80/80)","0% (0/0)","This is an attention check. Please enter the same annotation values as the previous question","This is an attention check. Please enter the same annotation values as the previous question","150","A: Let's book a trip to Puerto Rico.<br> B: There are so many online services that let us book from our computer right here at home.<br> A: How will we know we're getting a good deal though?","We can look at reviews of the different services to see which one is the best.","143","A: well, I finished my last final today.<br> B: the end of all the hard work for my master's. what a nice feeling to get my degree!<br> A: do you want to attend the convocation?<br> B: certainly. After years of hard work, I wouldn't miss it. By the way, where can I find cap and gown?<br> A: do you want to have them made or do you want to rent them?","I would like to rent them.","144","A: People are funny.<br> B: They sure are.<br> A: Did you hear about the pilot?","The pilot was a pilot?","145","A: Here you are.<br> B: Thanks. What kind of stone is this?","> here you are Ftfy","146","A: Hey, you need to wake up now.<br> B: Where am I?<br> A: You're at the last stop on the route.","Wake me up inside.","147","A: You know, I fell in love with this house the first moment I laid eyes on it.<br> B: The style of the exterior is just what I've been looking for!","Yeah the interior was great too. It's very modern.","148","A: What's wrong with Sons?<br> B: Their range of organic foods is very limited.<br> A: Whole Foods has a lot of organic foods?<br> B: Yeah, the food there is very healthy.<br> A: I've never been, but I may start shopping there.","I don't think there's anything wrong with them, I just don't like them.","149","A: I have to hang up. I'm so sleepy.<br> B: It's not even 10 o'clock.<br> A: I'm falling asleep on the phone.","I am falling asleep in the phone 00, it's been so long I forgot what time it is: (","151","A: My boss offered me a promotion, and I took it.<br> B: Are you serious?<br> A: Yes, I am really excited.<br> B: That's great. Congratulations.<br> A: I appreciate that.","You have no idea how happy i am for you.","152","A: You need to try harder in school!<br> B: I am doing well in school.<br> A: Then why are your marks in science so low?","I don't know, I guess I'm just not very good at it. I'm not very smart.","153","143","5","5","5","153","3","3","4","144","5","5","5","145","2","2","1","146","1","1","1","147","1","1","1","148","5","5","5","149","1","1","2","151","1","1","1","152","5","5","5","150","1","1","2","{}"
"386659BNTN9MU1V1TFGKLW94AZ601Z","3D9FS1R54K721L3H6V4K79ZX11V134","Annotate 11 prompt-response text items","The annotation task is to label responses to a given prompt. The prompt consists of two people (A and B) talking to each other. The response is the next utterance after the final utterance in the prompt.","nlp,annotation,rating,text data,conversation,short,easy","$0.67","Thu Jun 23 07:39:17 PDT 2022","3","BatchId:4767064;OriginalHitTemplateId:920937340;","1500","259200","Thu Jun 30 07:39:17 PDT 2022","","","32N49TQG3JB13A7BIY2459NQ8I7AVM","A2ZLJQWCM8KU36","Approved","Thu Jun 23 17:10:15 PDT 2022","Thu Jun 23 17:18:50 PDT 2022","Sun Jun 26 17:18:50 PDT 2022","Sun Jun 26 17:19:14 PDT 2022","","","515","100% (80/80)","100% (80/80)","0% (0/0)","This is an attention check. Please enter the same annotation values as the previous question","This is an attention check. Please enter the same annotation values as the previous question","172","A: Hey, you need to wake up now.<br> B: Where am I?<br> A: You're at the last stop on the route.","I don't know what you're talking about.","165","A: I don't like our flag.<br> B: What's the matter with it?<br> A: It's too much like other flags.","What do you mean by that? Do you think it's too similar to other countries' flags?","166","A: I feel so sleepy this morning.<br> B: Why are you so tired? It's not like you.<br> A: I was working late last night and didn't get much sleep.","I'm sorry to hear that. What happened?","167","A: Good morning. My name is Robert Stevens.<br> B: Good morning, Mr. Stevens. My name is Richard Jones.<br> A: Please have a seat, and let's get started.","I'm not a rapper , I'm a rapper , I'm a rapper , I'm a rapper","168","A: Where do you want to go eat?<br> B: I'm not sure. Wait, watch out! The light is red!<br> A: Oh, damn. Well, there I passed it.","Awwwwww Yiss I was gonNA eat you! I think you passed! now I have to go eat! <span class='emoji-bytes' data-emoji-bytes='[240, 159, 164, 148]'></span>","169","A: Good afternoon. I come here specially to pick up my tickets. I booked it last month.This is my reservation note.<br> B: I am terribly sorry. You didn't come to reconfirm recently.You should have come to pick up your ticket three days ago since it's an international flight, any reservation without reconfirmation within 72 hours will be cancelled.","But I have been so busy all these days.Well, is there any other ticket available? I want the next one.","170","A: How long have you had your license?<br> B: Only two days.<br> A: I don't feel safe.","I don't blame you. I was scared too when I first got my license.","171","A: Now that we're settled in, it's time to do some exploring.<br> B: I know what you mean. Everything is so new.<br> A: I think I saw a shopping mall off the highway.","Let's go there first. I need new shoes anyway.","173","A: Did you see that puddle of water on the floor?<br> B: Yes. I called for a clean-up.<br> A: A: puddle of water is very dangerous.","I know.","174","A: I have a lot of luggage. Will those fit in the taxi?<br> B: Take it easy. I'll send a larger to pick you up.","Yes, you should be able to fit all of that in a taxi.","175","165","2","2","1","175","3","2","2","166","4","4","3","167","3","3","3","168","1","1","1","169","1","1","1","170","3","4","3","171","3","4","4","173","5","5","5","174","5","5","4","172","3","4","4","Thank you for the tasks."
"3EN4YVUOUEK1M8HGMGBXYAS1ENQXJU","3D9FS1R54K721L3H6V4K79ZX11V134","Annotate 11 prompt-response text items","The annotation task is to label responses to a given prompt. The prompt consists of two people (A and B) talking to each other. The response is the next utterance after the final utterance in the prompt.","nlp,annotation,rating,text data,conversation,short,easy","$0.67","Thu Jun 23 07:39:18 PDT 2022","3","BatchId:4767064;OriginalHitTemplateId:920937340;","1500","259200","Thu Jun 30 07:39:18 PDT 2022","","","3C44YUNSI4IMWXDRGWK7PI6E7HUPDD","A2PJBSDDN22XIX","Approved","Tue Jun 28 10:43:12 PDT 2022","Tue Jun 28 10:45:01 PDT 2022","Fri Jul 01 10:45:01 PDT 2022","Tue Jun 28 19:18:49 PDT 2022","","","109","100% (25/25)","100% (25/25)","0% (0/0)","This is an attention check. Please enter the same annotation values as the previous question","This is an attention check. Please enter the same annotation values as the previous question","249","A: Mr. Smith, please.<br> B: Sorry, he is out.","No big deal, I was hoping he was in.","242","A: No. I am a transit passenger going to Sweden.<br> B: How long are you going to stay here?","Only one night.","243","A: Me? No way, keep him away from me, please.<br> B: Why are you acting so strange today?","I don't know. Maybe it's because it's the weekend and I have nothing to do.","244","A: Are you ready?<br> B: Ready for what?<br> A: Ready for the big switch.","Yes, I am. I have been waiting for this day for a long time. I am so excited.","245","A: The boss wanted to pay Bob with stock options. But Bob didn't want to play that game again.<br> B: Again?","That's right, even though I did set the alarm last night.","246","A: Tiger is the greatest golfer in the world.<br> B: You can say that again.<br> A: But I’m worried about Tiger.","I agree. He is the best golfer of all time.","247","A: Greetings, neighbor. How's it going?<br> B: Hello to you! It's going just fine. Welcome to the neighborhood.<br> A: Thank you. How long have you been living here?","I moved in about a month ago.","248","A: I can't wait until I graduate.<br> B: Me too.<br> A: No more homework.","Homework is such a pain in the ass. I'm glad I don't have to do it anymore.","250","A: Boy, I'm glad that job is finished.<br> B: How long did it take?<br> A: Four hours, without a break.","I'm sorry to hear that.","251","A: I'm on a new diet.<br> B: What are you eating now?<br> A: I switched from pasta to potatoes.","I'm on a new diet.","252","242","5","5","5","252","3","4","3","243","5","5","5","244","1","2","2","245","5","5","5","246","2","2","2","247","4","5","5","248","5","5","5","250","5","5","5","251","5","5","5","249","5","5","5","{}"
"3L84EBDQ39UQDSOR5IWK9VKCX3BKKR","3D9FS1R54K721L3H6V4K79ZX11V134","Annotate 11 prompt-response text items","The annotation task is to label responses to a given prompt. The prompt consists of two people (A and B) talking to each other. The response is the next utterance after the final utterance in the prompt.","nlp,annotation,rating,text data,conversation,short,easy","$0.67","Thu Jun 23 07:39:18 PDT 2022","3","BatchId:4767064;OriginalHitTemplateId:920937340;","1500","259200","Thu Jun 30 07:39:18 PDT 2022","","","3FE7TXL1LLGKTZGQJKFFT45KF4JQ2O","A2ZLJQWCM8KU36","Approved","Thu Jun 23 23:53:08 PDT 2022","Fri Jun 24 00:07:02 PDT 2022","Mon Jun 27 00:07:02 PDT 2022","Mon Jun 27 00:07:22 PDT 2022","","","834","100% (80/80)","100% (80/80)","0% (0/0)","This is an attention check. Please enter the same annotation values as the previous question","This is an attention check. Please enter the same annotation values as the previous question","260","A: Would you like to try our new item for free?<br> B: If it's free, then of course.<br> A: Great! Here it is.","Wow, it really is free. Thank you","253","A: This position demands a higher writing ability, so please say something about your writing ability.","I don't know much about writing, but I do know that I'm not very good at it.","254","A: I need to get on another bus, but I have no more money.<br> B: Where'd the rest of your money for the bus go?<br> A: I spent it on a bag of chips.<br> B: Well, that was an intelligent thing to do.","You don't have any spare change?","255","A: Why do you have so many full trash bags?<br> B: I had a party last night. I'm cleaning up now and tossing them away.<br> A: Wait! What are you doing?","Taking them all to a garbage disposal company. The smell is awful.","256","A: Will you go out with me?<br> B: I think I'll pass.<br> A: Why are you rejecting me?","I'm sorry to hear that. I'm sure there is a good reason. What is it?","257","A: Help! I need the doctor immediately.<br> B: What is the problem, sir?<br> A: I think my wife had a stroke.","Oh no, I'm so sorry to hear that. I hope she recovers quickly.","258","A: I have a date tomorrow night.<br> B: Really? Who with?<br> A: A: girl I met at the market.","Way to go!","259","A: I need to report a robbery.<br> B: Who was robbed?<br> A: I was robbed.","When did this happen?","261","A: My brother smokes three packs a day.<br> B: Three packs of what?<br> A: Cigarettes, of course.","Is that a lot?","262","A: I had a busy morning.<br> B: What did you do?<br> A: I watered all the plants.","What did you have for breakfast?","263","253","5","5","4","263","4","5","4","254","3","3","2","255","5","5","5","256","5","5","5","257","1","1","1","258","1","2","1","259","5","5","4","261","5","5","5","262","2","1","2","260","5","5","4","{}"
"3L84EBDQ39UQDSOR5IWK9VKCX3BKKR","3D9FS1R54K721L3H6V4K79ZX11V134","Annotate 11 prompt-response text items","The annotation task is to label responses to a given prompt. The prompt consists of two people (A and B) talking to each other. The response is the next utterance after the final utterance in the prompt.","nlp,annotation,rating,text data,conversation,short,easy","$0.67","Thu Jun 23 07:39:18 PDT 2022","3","BatchId:4767064;OriginalHitTemplateId:920937340;","1500","259200","Thu Jun 30 07:39:18 PDT 2022","","","3NS0A6KXC71JMLPO5VJHM1BPUMJGZT","AY7WPVKHVNBLG","Approved","Thu Jun 23 13:22:00 PDT 2022","Thu Jun 23 13:28:05 PDT 2022","Sun Jun 26 13:28:05 PDT 2022","Sun Jun 26 13:28:13 PDT 2022","","","365","100% (5/5)","100% (5/5)","0% (0/0)","This is an attention check. Please enter the same annotation values as the previous question","This is an attention check. Please enter the same annotation values as the previous question","260","A: Would you like to try our new item for free?<br> B: If it's free, then of course.<br> A: Great! Here it is.","Wow, it really is free. Thank you","253","A: This position demands a higher writing ability, so please say something about your writing ability.","I don't know much about writing, but I do know that I'm not very good at it.","254","A: I need to get on another bus, but I have no more money.<br> B: Where'd the rest of your money for the bus go?<br> A: I spent it on a bag of chips.<br> B: Well, that was an intelligent thing to do.","You don't have any spare change?","255","A: Why do you have so many full trash bags?<br> B: I had a party last night. I'm cleaning up now and tossing them away.<br> A: Wait! What are you doing?","Taking them all to a garbage disposal company. The smell is awful.","256","A: Will you go out with me?<br> B: I think I'll pass.<br> A: Why are you rejecting me?","I'm sorry to hear that. I'm sure there is a good reason. What is it?","257","A: Help! I need the doctor immediately.<br> B: What is the problem, sir?<br> A: I think my wife had a stroke.","Oh no, I'm so sorry to hear that. I hope she recovers quickly.","258","A: I have a date tomorrow night.<br> B: Really? Who with?<br> A: A: girl I met at the market.","Way to go!","259","A: I need to report a robbery.<br> B: Who was robbed?<br> A: I was robbed.","When did this happen?","261","A: My brother smokes three packs a day.<br> B: Three packs of what?<br> A: Cigarettes, of course.","Is that a lot?","262","A: I had a busy morning.<br> B: What did you do?<br> A: I watered all the plants.","What did you have for breakfast?","263","253","4","4","2","263","4","4","4","254","1","4","4","255","4","3","3","256","4","5","5","257","1","1","1","258","1","2","1","259","4","3","1","261","5","4","4","262","3","4","2","260","4","3","1","{}"
"3QREJ3J435P1XY69QI8LOVXRM3GKLU","3D9FS1R54K721L3H6V4K79ZX11V134","Annotate 11 prompt-response text items","The annotation task is to label responses to a given prompt. The prompt consists of two people (A and B) talking to each other. The response is the next utterance after the final utterance in the prompt.","nlp,annotation,rating,text data,conversation,short,easy","$0.67","Thu Jun 23 07:39:18 PDT 2022","3","BatchId:4767064;OriginalHitTemplateId:920937340;","1500","259200","Thu Jun 30 07:39:18 PDT 2022","","","3HSYG7LRBMRTZCMLVL1MXEF5X3OKKX","A2ZLJQWCM8KU36","Approved","Fri Jun 24 20:19:39 PDT 2022","Fri Jun 24 20:39:44 PDT 2022","Mon Jun 27 20:39:44 PDT 2022","Mon Jun 27 20:40:34 PDT 2022","","","1205","100% (80/80)","100% (80/80)","0% (0/0)","This is an attention check. Please enter the same annotation values as the previous question","This is an attention check. Please enter the same annotation values as the previous question","271","A: How are you?<br> B: I'm doing well. How are you?<br> A: I'm fine, thanks. I was wondering if you read my report.","I read the report, but I don't really know how to reply to it. How are you?","264","A: What are you going to do about your death?<br> B: Well, mostly I'll try to avoid it.<br> A: I mean, are you going to get buried or cremated?","I'm not sure. I don't know what I want to do with my life.","265","A: Thank you for coming so quickly.<br> B: What seems to be the problem?<br> A: All the channels suddenly stopped working.","I'm so glad you enjoyed it. Thank you so much for your kind words. I really appreciate it.","266","A: I think you're really pretty.<br> B: Thanks, that's nice of you to say.<br> A: Will you go out with me?","Thank you, I appreciate that.","267","A: Where are you going?<br> B: I'm going to buy some flowers for Valentine's Day.<br> A: Who are the flowers for?","They are for my grandmother. She is in a nursing home and I miss her a lot.","268","A: Do you know why I stopped you?<br> B: No, officer. Why?<br> A: You failed to stop at the stop sign.","I'll take that, officer I will not be stopping at stop signs","269","A: I don't have long distance service with my home phone.<br> B: So how do you make long distance calls?<br> A: I use a calling card.","That seems like such an old-fashioned way to do things.","270","A: I have five classes and 40 hours of work weekly.<br> B: Your life is so stressful.<br> A: Sadly, it is.","I'm sorry to hear that. What do you do for a living? Do you have a job?","272","A: My back is killing me.<br> B: What did you do?<br> A: I got out of my car.","That must have been a relief. Did you have to wait a long time for a parking spot?","273","A: Good afternoon. Can I be of service?<br> B: I don't know. Can I purchase Treasury Certificates here at this counter?<br> A: Yes, of course. We have Treasury Notes with two, three and five-year terms available.<br> B: Two years is fine, with a value of 1,000 RIB.<br> A: OK, could I take a look at some ID please, like a passport?<br> B: Here you go. By the way, is it possible to cash them before the maturity comes up?","I'm not sure, but I don't think so. I think you have to wait until they are 18.","274","264","2","2","2","274","4","4","3","265","2","3","3","266","1","1","1","267","1","2","1","268","5","5","5","269","1","1","1","270","2","4","3","272","2","2","1","273","1","1","1","271","2","4","3","Thank you"
"3QREJ3J435P1XY69QI8LOVXRM3GKLU","3D9FS1R54K721L3H6V4K79ZX11V134","Annotate 11 prompt-response text items","The annotation task is to label responses to a given prompt. The prompt consists of two people (A and B) talking to each other. The response is the next utterance after the final utterance in the prompt.","nlp,annotation,rating,text data,conversation,short,easy","$0.67","Thu Jun 23 07:39:18 PDT 2022","3","BatchId:4767064;OriginalHitTemplateId:920937340;","1500","259200","Thu Jun 30 07:39:18 PDT 2022","","","3OHYZ19UGFY6DQYEHMGQAHTICMUAOY","AY7WPVKHVNBLG","Approved","Thu Jun 23 13:01:22 PDT 2022","Thu Jun 23 13:05:39 PDT 2022","Sun Jun 26 13:05:39 PDT 2022","Sun Jun 26 13:06:13 PDT 2022","","","257","100% (5/5)","100% (5/5)","0% (0/0)","This is an attention check. Please enter the same annotation values as the previous question","This is an attention check. Please enter the same annotation values as the previous question","271","A: How are you?<br> B: I'm doing well. How are you?<br> A: I'm fine, thanks. I was wondering if you read my report.","I read the report, but I don't really know how to reply to it. How are you?","264","A: What are you going to do about your death?<br> B: Well, mostly I'll try to avoid it.<br> A: I mean, are you going to get buried or cremated?","I'm not sure. I don't know what I want to do with my life.","265","A: Thank you for coming so quickly.<br> B: What seems to be the problem?<br> A: All the channels suddenly stopped working.","I'm so glad you enjoyed it. Thank you so much for your kind words. I really appreciate it.","266","A: I think you're really pretty.<br> B: Thanks, that's nice of you to say.<br> A: Will you go out with me?","Thank you, I appreciate that.","267","A: Where are you going?<br> B: I'm going to buy some flowers for Valentine's Day.<br> A: Who are the flowers for?","They are for my grandmother. She is in a nursing home and I miss her a lot.","268","A: Do you know why I stopped you?<br> B: No, officer. Why?<br> A: You failed to stop at the stop sign.","I'll take that, officer I will not be stopping at stop signs","269","A: I don't have long distance service with my home phone.<br> B: So how do you make long distance calls?<br> A: I use a calling card.","That seems like such an old-fashioned way to do things.","270","A: I have five classes and 40 hours of work weekly.<br> B: Your life is so stressful.<br> A: Sadly, it is.","I'm sorry to hear that. What do you do for a living? Do you have a job?","272","A: My back is killing me.<br> B: What did you do?<br> A: I got out of my car.","That must have been a relief. Did you have to wait a long time for a parking spot?","273","A: Good afternoon. Can I be of service?<br> B: I don't know. Can I purchase Treasury Certificates here at this counter?<br> A: Yes, of course. We have Treasury Notes with two, three and five-year terms available.<br> B: Two years is fine, with a value of 1,000 RIB.<br> A: OK, could I take a look at some ID please, like a passport?<br> B: Here you go. By the way, is it possible to cash them before the maturity comes up?","I'm not sure, but I don't think so. I think you have to wait until they are 18.","274","264","2","2","1","274","3","5","4","265","4","4","4","266","1","1","1","267","1","1","1","268","5","5","5","269","1","1","2","270","5","5","5","272","2","3","2","273","4","4","3","271","5","5","5","{}"
"34XASH8KLSEME7LA3ME8KPYFGICPM2","3D9FS1R54K721L3H6V4K79ZX11V134","Annotate 11 prompt-response text items","The annotation task is to label responses to a given prompt. The prompt consists of two people (A and B) talking to each other. The response is the next utterance after the final utterance in the prompt.","nlp,annotation,rating,text data,conversation,short,easy","$0.67","Thu Jun 23 07:39:18 PDT 2022","3","BatchId:4767064;OriginalHitTemplateId:920937340;","1500","259200","Thu Jun 30 07:39:18 PDT 2022","","","3JRJSWSMQKEKHEM4ETYKIXLY2LSE3K","A2PJBSDDN22XIX","Approved","Sat Jun 25 19:22:28 PDT 2022","Sat Jun 25 19:25:25 PDT 2022","Tue Jun 28 19:25:25 PDT 2022","Tue Jun 28 19:18:48 PDT 2022","","","177","100% (25/25)","100% (25/25)","0% (0/0)","This is an attention check. Please enter the same annotation values as the previous question","This is an attention check. Please enter the same annotation values as the previous question","282","A: I wish I was a cheerleader.<br> B: Why do you want to be one?<br> A: Cheerleaders are popular.","no reponse","275","A: I checked the whole car, and it has some problems.<br> B: What kind of problems does it have?<br> A: The brakes need to be replaced, as well as the power steering.","Why do you think that the brakes need to be replaced?","276","A: Should I ask Nancy out or not?<br> B: You should not.<br> A: Why shouldn't I?","Because Nancy doesn 't really need to know anything about you, just be yourself.","277","A: Exactly! I searched on the web and found a couple of HMO's with low co-pays and good coverage. The deductibles are low, too.<br> B: Sounds good, although, do you think we can qualify for insurance? Those insurance companies are real pirates when it comes to money.","That's good to hear. I'm glad you found something that works for you. What do you do for work?","278","A: Can I borrow your class notes?<br> B: Sure, but didn't you take any down?<br> A: I couldn't really see the board.","I'm not sure what you mean.","279","A: Hello, my name is George.<br> B: Hello, George. How can I help you?<br> A: I'm trying to file a claim online, but I have questions.","What kind of questions do you have? I might be able to answer some of them for you.","280","A: I have a date with an amazing girl tomorrow.<br> B: How did you meet her?<br> A: I bumped into her on the street.","Did you say anything to her? Or did you pretend like you didn't see her at all?","281","A: Ow! That really hurts!<br> B: Are you alright? What happened?<br> A: I accidentally cut myself.","Yeah, it was pretty bad.","283","A: I've got a date for you.<br> B: Oh, really?<br> A: Are you interested?","Possibly. Tell me more about my date.","284","A: I am going to get the meatloaf.<br> B: Get anything but the meatloaf.<br> A: What's wrong with meatloaf?","Meatloaf is one of my favorite foods, but I don't want to eat it every night.","285","275","1","1","1","285","4","4","4","276","5","5","5","277","4","5","4","278","5","5","5","279","2","3","2","280","4","3","3","281","3","5","3","283","3","3","3","284","5","5","5","282","3","5","3","{}"
